NO,시군구,계약년월,거래금액(만원),기간,금값(1g)
15540,서울특별시 송파구 장지동,202403,101800,,
15541,서울특별시 송파구 가락동,202403,210000,,
15542,서울특별시 송파구 가락동,202403,119000,,
15543,서울특별시 송파구 신천동,202403,262000,,
15544,서울특별시 송파구 가락동,202403,106500,,
15545,서울특별시 송파구 가락동,202403,132000,,
15546,서울특별시 송파구 석촌동,202403,28500,,
15547,서울특별시 송파구 문정동,202403,147000,,
15548,서울특별시 송파구 문정동,202403,117500,,
15549,서울특별시 송파구 문정동,202403,194500,,
15550,서울특별시 송파구 방이동,202403,192000,,
15551,서울특별시 송파구 잠실동,202403,229000,,
15552,서울특별시 송파구 가락동,202403,168800,,
15553,서울특별시 송파구 가락동,202403,199000,,
15554,서울특별시 송파구 송파동,202403,128000,,
15555,서울특별시 송파구 송파동,202403,128000,,
15556,서울특별시 송파구 가락동,202403,105000,,
15557,서울특별시 송파구 풍납동,202403,88000,,
15558,서울특별시 송파구 풍납동,202403,81000,,
15559,서울특별시 송파구 잠실동,202403,240000,,
15560,서울특별시 송파구 가락동,202403,157000,,
15561,서울특별시 송파구 장지동,202403,116800,,
15562,서울특별시 송파구 신천동,202403,200000,,
15563,서울특별시 송파구 거여동,202403,60300,,
15564,서울특별시 송파구 오금동,202403,150000,,
15565,서울특별시 송파구 가락동,202403,130000,,
15566,서울특별시 송파구 신천동,202403,155000,,
15567,서울특별시 송파구 장지동,202403,104000,,
15568,서울특별시 송파구 문정동,202403,141000,,
15569,서울특별시 송파구 문정동,202403,56000,,
15570,서울특별시 송파구 잠실동,202403,183000,,
15571,서울특별시 송파구 석촌동,202403,122000,,
15572,서울특별시 송파구 잠실동,202403,124000,,
15573,서울특별시 송파구 가락동,202403,188000,,
15574,서울특별시 송파구 신천동,202403,139000,,
15575,서울특별시 송파구 장지동,202403,125000,,
15576,서울특별시 송파구 풍납동,202403,100000,,
15577,서울특별시 송파구 오금동,202403,123000,,
15578,서울특별시 송파구 송파동,202403,130000,,
15579,서울특별시 송파구 잠실동,202403,292000,,
15580,서울특별시 송파구 가락동,202403,89900,,
15581,서울특별시 송파구 잠실동,202403,231000,,
15582,서울특별시 송파구 잠실동,202403,197000,,
15583,서울특별시 송파구 장지동,202403,103000,,
15584,서울특별시 송파구 방이동,202403,115000,,
15585,서울특별시 송파구 가락동,202403,191000,,
15586,서울특별시 송파구 풍납동,202403,118000,,
15587,서울특별시 송파구 가락동,202403,207000,,
15588,서울특별시 송파구 잠실동,202403,90000,,
15589,서울특별시 송파구 신천동,202403,200000,,
15590,서울특별시 송파구 문정동,202403,146500,,
15591,서울특별시 송파구 가락동,202403,129500,,
15592,서울특별시 송파구 풍납동,202403,130000,,
15593,서울특별시 송파구 잠실동,202403,237500,,
15594,서울특별시 송파구 거여동,202403,250000,,
15595,서울특별시 송파구 풍납동,202403,87000,,
15596,서울특별시 송파구 장지동,202403,147000,,
15597,서울특별시 송파구 방이동,202403,217000,,
15598,서울특별시 송파구 풍납동,202403,121000,,
15599,서울특별시 송파구 가락동,202403,111000,,
15600,서울특별시 송파구 가락동,202403,191000,,
15601,서울특별시 송파구 장지동,202403,118000,,
15602,서울특별시 송파구 거여동,202403,75000,,
15603,서울특별시 송파구 송파동,202403,127500,,
15604,서울특별시 송파구 잠실동,202403,236000,,
15605,서울특별시 송파구 잠실동,202403,227000,,
15606,서울특별시 송파구 가락동,202403,195000,,
15607,서울특별시 송파구 잠실동,202403,230000,,
15608,서울특별시 송파구 문정동,202403,115000,,
15609,서울특별시 송파구 방이동,202403,181000,,
15610,서울특별시 송파구 장지동,202403,113000,,
15611,서울특별시 송파구 방이동,202403,195000,,
15612,서울특별시 송파구 방이동,202403,201700,,
15613,서울특별시 송파구 방이동,202403,185000,,
15614,서울특별시 송파구 풍납동,202403,100000,,
15615,서울특별시 송파구 잠실동,202403,249500,,
15616,서울특별시 송파구 가락동,202403,162500,,
15617,서울특별시 송파구 신천동,202403,259000,,
15618,서울특별시 송파구 잠실동,202403,320000,,
15619,서울특별시 송파구 잠실동,202403,221500,,
15620,서울특별시 송파구 장지동,202403,108500,,
15621,서울특별시 송파구 신천동,202403,245000,,
15622,서울특별시 송파구 신천동,202403,173000,,
15623,서울특별시 송파구 송파동,202403,139000,,
15624,서울특별시 송파구 거여동,202403,56400,,
15625,서울특별시 송파구 잠실동,202403,183500,,
15626,서울특별시 송파구 송파동,202403,132000,,
15627,서울특별시 송파구 송파동,202403,149000,,
15628,서울특별시 송파구 가락동,202403,100000,,
15629,서울특별시 송파구 가락동,202403,185000,,
15630,서울특별시 송파구 가락동,202403,174700,,
15631,서울특별시 송파구 가락동,202403,205000,,
15632,서울특별시 송파구 가락동,202403,163000,,
15633,서울특별시 송파구 문정동,202403,102000,,
15634,서울특별시 송파구 가락동,202403,255000,,
15635,서울특별시 송파구 가락동,202403,170000,,
15636,서울특별시 송파구 가락동,202403,196000,,
15637,서울특별시 송파구 문정동,202403,149500,,
15638,서울특별시 송파구 문정동,202403,102000,,
15639,서울특별시 송파구 석촌동,202403,141000,,
15640,서울특별시 송파구 석촌동,202403,141000,,
15641,서울특별시 송파구 잠실동,202403,215000,,
15642,서울특별시 송파구 잠실동,202403,215000,,
15643,서울특별시 송파구 장지동,202403,93500,,
15644,서울특별시 송파구 풍납동,202403,93700,,
15645,서울특별시 송파구 신천동,202403,208500,,
15646,서울특별시 송파구 풍납동,202403,79000,,
15647,서울특별시 송파구 가락동,202403,106000,,
15648,서울특별시 송파구 송파동,202403,149000,,
15649,서울특별시 송파구 오금동,202403,152000,,
15650,서울특별시 송파구 장지동,202403,90000,,
15651,서울특별시 송파구 신천동,202403,106000,,
15652,서울특별시 송파구 오금동,202403,105800,,
15653,서울특별시 송파구 거여동,202403,75500,,
15654,서울특별시 송파구 신천동,202403,89500,,
15655,서울특별시 송파구 문정동,202403,195000,,
15656,서울특별시 송파구 잠실동,202403,247800,,
15657,서울특별시 송파구 가락동,202403,114500,,
15658,서울특별시 송파구 문정동,202403,74500,,
15659,서울특별시 송파구 신천동,202403,240000,,
15660,서울특별시 송파구 잠실동,202403,93000,,
15661,서울특별시 송파구 장지동,202403,152000,,
15662,서울특별시 송파구 오금동,202403,90000,,
15663,서울특별시 송파구 장지동,202403,169500,,
15664,서울특별시 송파구 오금동,202403,84000,,
15665,서울특별시 송파구 장지동,202403,120500,,
15666,서울특별시 송파구 잠실동,202403,225000,,
15667,서울특별시 송파구 잠실동,202403,215000,,
15668,서울특별시 송파구 가락동,202403,166000,,
15669,서울특별시 송파구 가락동,202403,252000,,
15670,서울특별시 송파구 장지동,202403,88000,,
15671,서울특별시 송파구 가락동,202403,107500,,
15672,서울특별시 송파구 잠실동,202403,164000,,
15673,서울특별시 송파구 가락동,202403,93000,,
15674,서울특별시 송파구 잠실동,202403,179800,,
15675,서울특별시 송파구 가락동,202403,116000,,
15676,서울특별시 송파구 잠실동,202403,188000,,
15677,서울특별시 송파구 잠실동,202403,247800,,
15678,서울특별시 송파구 잠실동,202403,236000,,
15679,서울특별시 송파구 잠실동,202403,230000,,
15680,서울특별시 송파구 잠실동,202403,181000,,
15681,서울특별시 송파구 잠실동,202403,230000,,
15682,서울특별시 송파구 가락동,202403,203000,,
15683,서울특별시 송파구 문정동,202403,88800,,
15684,서울특별시 송파구 장지동,202403,95000,,
15685,서울특별시 송파구 잠실동,202403,225000,,
15686,서울특별시 송파구 잠실동,202403,217000,,
15687,서울특별시 송파구 잠실동,202403,233000,,
15688,서울특별시 송파구 잠실동,202403,247800,,
15689,서울특별시 송파구 오금동,202404,191000,,
15690,서울특별시 송파구 잠실동,202404,238000,,
15691,서울특별시 송파구 잠실동,202404,277100,,
15692,서울특별시 송파구 가락동,202404,119500,,
15693,서울특별시 송파구 잠실동,202404,202000,,
15694,서울특별시 송파구 송파동,202404,159000,,
15695,서울특별시 송파구 풍납동,202404,79300,,
15696,서울특별시 송파구 잠실동,202404,179000,,
15697,서울특별시 송파구 신천동,202404,178000,,
15698,서울특별시 송파구 방이동,202404,214500,,
15699,서울특별시 송파구 거여동,202404,140000,,
15700,서울특별시 송파구 풍납동,202404,115000,,
15701,서울특별시 송파구 신천동,202404,84500,,
15702,서울특별시 송파구 오금동,202404,134700,,
15703,서울특별시 송파구 잠실동,202404,255700,,
15704,서울특별시 송파구 오금동,202404,132000,,
15705,서울특별시 송파구 방이동,202404,186000,,
15706,서울특별시 송파구 풍납동,202404,124000,,
15707,서울특별시 송파구 신천동,202404,196000,,
15708,서울특별시 송파구 잠실동,202404,252840,,
15709,서울특별시 송파구 신천동,202404,270000,,
15710,서울특별시 송파구 문정동,202404,150000,,
15711,서울특별시 송파구 거여동,202404,119000,,
15712,서울특별시 송파구 방이동,202404,128000,,
15713,서울특별시 송파구 잠실동,202404,350000,,
15714,서울특별시 송파구 오금동,202404,120000,,
15715,서울특별시 송파구 가락동,202404,206000,,
15716,서울특별시 송파구 오금동,202404,137800,,
15717,서울특별시 송파구 잠실동,202404,234000,,
15718,서울특별시 송파구 신천동,202404,91000,,
15719,서울특별시 송파구 신천동,202404,209000,,
15720,서울특별시 송파구 가락동,202404,172000,,
15721,서울특별시 송파구 거여동,202404,134500,,
15722,서울특별시 송파구 송파동,202404,161000,,
15723,서울특별시 송파구 가락동,202404,187000,,
15724,서울특별시 송파구 잠실동,202404,222000,,
15725,서울특별시 송파구 가락동,202404,200000,,
15726,서울특별시 송파구 잠실동,202404,226000,,
15727,서울특별시 송파구 잠실동,202404,220000,,
15728,서울특별시 송파구 송파동,202404,90000,,
15729,서울특별시 송파구 송파동,202404,162000,,
15730,서울특별시 송파구 거여동,202404,115000,,
15731,서울특별시 송파구 잠실동,202404,205000,,
15732,서울특별시 송파구 송파동,202404,98000,,
15733,서울특별시 송파구 문정동,202404,198000,,
15734,서울특별시 송파구 가락동,202404,108000,,
15735,서울특별시 송파구 잠실동,202404,198000,,
15736,서울특별시 송파구 가락동,202404,219000,,
15737,서울특별시 송파구 마천동,202404,80000,,
15738,서울특별시 송파구 가락동,202404,120200,,
15739,서울특별시 송파구 가락동,202404,201500,,
15740,서울특별시 송파구 거여동,202404,114700,,
15741,서울특별시 송파구 가락동,202404,89200,,
15742,서울특별시 송파구 오금동,202404,162000,,
15743,서울특별시 송파구 거여동,202404,142000,,
15744,서울특별시 송파구 잠실동,202404,237000,,
15745,서울특별시 송파구 잠실동,202404,294000,,
15746,서울특별시 송파구 장지동,202404,115000,,
15747,서울특별시 송파구 문정동,202404,143000,,
15748,서울특별시 송파구 거여동,202404,134000,,
15749,서울특별시 송파구 잠실동,202404,117300,,
15750,서울특별시 송파구 방이동,202404,261000,,
15751,서울특별시 송파구 장지동,202404,163800,,
15752,서울특별시 송파구 풍납동,202404,92000,,
15753,서울특별시 송파구 가락동,202404,110000,,
15754,서울특별시 송파구 문정동,202404,130000,,
15755,서울특별시 송파구 가락동,202404,92000,,
15756,서울특별시 송파구 문정동,202404,89000,,
15757,서울특별시 송파구 장지동,202404,123000,,
15758,서울특별시 송파구 거여동,202404,130000,,
15759,서울특별시 송파구 오금동,202404,155500,,
15760,서울특별시 송파구 오금동,202404,156000,,
15761,서울특별시 송파구 잠실동,202404,194000,,
15762,서울특별시 송파구 가락동,202404,111500,,
15763,서울특별시 송파구 송파동,202404,168000,,
15764,서울특별시 송파구 문정동,202404,197500,,
15765,서울특별시 송파구 잠실동,202404,283600,,
